FileName_AA,FileName_BF,FileName_DA,FileName_DD,FileName_ED,FileName_MB,ImageNumber,Metadata_batch,Metadata_hour,Metadata_label,Metadata_time
clMcf7_exp20240515_h6_b6_ic0_cAA.tif,clMcf7_exp20240515_h6_b6_ic0_cBF.tif,clMcf7_exp20240515_h6_b6_ic0_cDA.tif,clMcf7_exp20240515_h6_b6_ic0_cDD.tif,clMcf7_exp20240515_h6_b6_ic0_cED.tif,clMcf7_exp20240515_h6_b6_ic0_cMB.tif,150,6,6,0,20240515
clMcf7_exp20240515_h6_b7_ic0_cAA.tif,clMcf7_exp20240515_h6_b7_ic0_cBF.tif,clMcf7_exp20240515_h6_b7_ic0_cDA.tif,clMcf7_exp20240515_h6_b7_ic0_cDD.tif,clMcf7_exp20240515_h6_b7_ic0_cED.tif,clMcf7_exp20240515_h6_b7_ic0_cMB.tif,151,7,6,0,20240515
clMcf7_exp20240515_h6_b8_ic0_cAA.tif,clMcf7_exp20240515_h6_b8_ic0_cBF.tif,clMcf7_exp20240515_h6_b8_ic0_cDA.tif,clMcf7_exp20240515_h6_b8_ic0_cDD.tif,clMcf7_exp20240515_h6_b8_ic0_cED.tif,clMcf7_exp20240515_h6_b8_ic0_cMB.tif,152,8,6,0,20240515
clMcf7_exp20240515_h6_b9_ic0_cAA.tif,clMcf7_exp20240515_h6_b9_ic0_cBF.tif,clMcf7_exp20240515_h6_b9_ic0_cDA.tif,clMcf7_exp20240515_h6_b9_ic0_cDD.tif,clMcf7_exp20240515_h6_b9_ic0_cED.tif,clMcf7_exp20240515_h6_b9_ic0_cMB.tif,153,9,6,0,20240515
clMcf7_exp20240515_h6_b0_ic1_cAA.tif,clMcf7_exp20240515_h6_b0_ic1_cBF.tif,clMcf7_exp20240515_h6_b0_ic1_cDA.tif,clMcf7_exp20240515_h6_b0_ic1_cDD.tif,clMcf7_exp20240515_h6_b0_ic1_cED.tif,clMcf7_exp20240515_h6_b0_ic1_cMB.tif,154,0,6,1,20240515
clMcf7_exp20240515_h6_b10_ic1_cAA.tif,clMcf7_exp20240515_h6_b10_ic1_cBF.tif,clMcf7_exp20240515_h6_b10_ic1_cDA.tif,clMcf7_exp20240515_h6_b10_ic1_cDD.tif,clMcf7_exp20240515_h6_b10_ic1_cED.tif,clMcf7_exp20240515_h6_b10_ic1_cMB.tif,155,10,6,1,20240515
clMcf7_exp20240515_h6_b11_ic1_cAA.tif,clMcf7_exp20240515_h6_b11_ic1_cBF.tif,clMcf7_exp20240515_h6_b11_ic1_cDA.tif,clMcf7_exp20240515_h6_b11_ic1_cDD.tif,clMcf7_exp20240515_h6_b11_ic1_cED.tif,clMcf7_exp20240515_h6_b11_ic1_cMB.tif,156,11,6,1,20240515
clMcf7_exp20240515_h6_b12_ic1_cAA.tif,clMcf7_exp20240515_h6_b12_ic1_cBF.tif,clMcf7_exp20240515_h6_b12_ic1_cDA.tif,clMcf7_exp20240515_h6_b12_ic1_cDD.tif,clMcf7_exp20240515_h6_b12_ic1_cED.tif,clMcf7_exp20240515_h6_b12_ic1_cMB.tif,157,12,6,1,20240515
clMcf7_exp20240515_h6_b13_ic1_cAA.tif,clMcf7_exp20240515_h6_b13_ic1_cBF.tif,clMcf7_exp20240515_h6_b13_ic1_cDA.tif,clMcf7_exp20240515_h6_b13_ic1_cDD.tif,clMcf7_exp20240515_h6_b13_ic1_cED.tif,clMcf7_exp20240515_h6_b13_ic1_cMB.tif,158,13,6,1,20240515
clMcf7_exp20240515_h6_b14_ic1_cAA.tif,clMcf7_exp20240515_h6_b14_ic1_cBF.tif,clMcf7_exp20240515_h6_b14_ic1_cDA.tif,clMcf7_exp20240515_h6_b14_ic1_cDD.tif,clMcf7_exp20240515_h6_b14_ic1_cED.tif,clMcf7_exp20240515_h6_b14_ic1_cMB.tif,159,14,6,1,20240515
clMcf7_exp20240515_h6_b15_ic1_cAA.tif,clMcf7_exp20240515_h6_b15_ic1_cBF.tif,clMcf7_exp20240515_h6_b15_ic1_cDA.tif,clMcf7_exp20240515_h6_b15_ic1_cDD.tif,clMcf7_exp20240515_h6_b15_ic1_cED.tif,clMcf7_exp20240515_h6_b15_ic1_cMB.tif,160,15,6,1,20240515
clMcf7_exp20240515_h6_b16_ic1_cAA.tif,clMcf7_exp20240515_h6_b16_ic1_cBF.tif,clMcf7_exp20240515_h6_b16_ic1_cDA.tif,clMcf7_exp20240515_h6_b16_ic1_cDD.tif,clMcf7_exp20240515_h6_b16_ic1_cED.tif,clMcf7_exp20240515_h6_b16_ic1_cMB.tif,161,16,6,1,20240515
clMcf7_exp20240515_h6_b17_ic1_cAA.tif,clMcf7_exp20240515_h6_b17_ic1_cBF.tif,clMcf7_exp20240515_h6_b17_ic1_cDA.tif,clMcf7_exp20240515_h6_b17_ic1_cDD.tif,clMcf7_exp20240515_h6_b17_ic1_cED.tif,clMcf7_exp20240515_h6_b17_ic1_cMB.tif,162,17,6,1,20240515
clMcf7_exp20240515_h6_b18_ic1_cAA.tif,clMcf7_exp20240515_h6_b18_ic1_cBF.tif,clMcf7_exp20240515_h6_b18_ic1_cDA.tif,clMcf7_exp20240515_h6_b18_ic1_cDD.tif,clMcf7_exp20240515_h6_b18_ic1_cED.tif,clMcf7_exp20240515_h6_b18_ic1_cMB.tif,163,18,6,1,20240515
clMcf7_exp20240515_h6_b19_ic1_cAA.tif,clMcf7_exp20240515_h6_b19_ic1_cBF.tif,clMcf7_exp20240515_h6_b19_ic1_cDA.tif,clMcf7_exp20240515_h6_b19_ic1_cDD.tif,clMcf7_exp20240515_h6_b19_ic1_cED.tif,clMcf7_exp20240515_h6_b19_ic1_cMB.tif,164,19,6,1,20240515
clMcf7_exp20240515_h6_b1_ic1_cAA.tif,clMcf7_exp20240515_h6_b1_ic1_cBF.tif,clMcf7_exp20240515_h6_b1_ic1_cDA.tif,clMcf7_exp20240515_h6_b1_ic1_cDD.tif,clMcf7_exp20240515_h6_b1_ic1_cED.tif,clMcf7_exp20240515_h6_b1_ic1_cMB.tif,165,1,6,1,20240515
clMcf7_exp20240515_h6_b20_ic1_cAA.tif,clMcf7_exp20240515_h6_b20_ic1_cBF.tif,clMcf7_exp20240515_h6_b20_ic1_cDA.tif,clMcf7_exp20240515_h6_b20_ic1_cDD.tif,clMcf7_exp20240515_h6_b20_ic1_cED.tif,clMcf7_exp20240515_h6_b20_ic1_cMB.tif,166,20,6,1,20240515
clMcf7_exp20240515_h6_b21_ic1_cAA.tif,clMcf7_exp20240515_h6_b21_ic1_cBF.tif,clMcf7_exp20240515_h6_b21_ic1_cDA.tif,clMcf7_exp20240515_h6_b21_ic1_cDD.tif,clMcf7_exp20240515_h6_b21_ic1_cED.tif,clMcf7_exp20240515_h6_b21_ic1_cMB.tif,167,21,6,1,20240515
clMcf7_exp20240515_h6_b22_ic1_cAA.tif,clMcf7_exp20240515_h6_b22_ic1_cBF.tif,clMcf7_exp20240515_h6_b22_ic1_cDA.tif,clMcf7_exp20240515_h6_b22_ic1_cDD.tif,clMcf7_exp20240515_h6_b22_ic1_cED.tif,clMcf7_exp20240515_h6_b22_ic1_cMB.tif,168,22,6,1,20240515
clMcf7_exp20240515_h6_b23_ic1_cAA.tif,clMcf7_exp20240515_h6_b23_ic1_cBF.tif,clMcf7_exp20240515_h6_b23_ic1_cDA.tif,clMcf7_exp20240515_h6_b23_ic1_cDD.tif,clMcf7_exp20240515_h6_b23_ic1_cED.tif,clMcf7_exp20240515_h6_b23_ic1_cMB.tif,169,23,6,1,20240515
clMcf7_exp20240515_h6_b24_ic1_cAA.tif,clMcf7_exp20240515_h6_b24_ic1_cBF.tif,clMcf7_exp20240515_h6_b24_ic1_cDA.tif,clMcf7_exp20240515_h6_b24_ic1_cDD.tif,clMcf7_exp20240515_h6_b24_ic1_cED.tif,clMcf7_exp20240515_h6_b24_ic1_cMB.tif,170,24,6,1,20240515
clMcf7_exp20240515_h6_b25_ic1_cAA.tif,clMcf7_exp20240515_h6_b25_ic1_cBF.tif,clMcf7_exp20240515_h6_b25_ic1_cDA.tif,clMcf7_exp20240515_h6_b25_ic1_cDD.tif,clMcf7_exp20240515_h6_b25_ic1_cED.tif,clMcf7_exp20240515_h6_b25_ic1_cMB.tif,171,25,6,1,20240515
clMcf7_exp20240515_h6_b26_ic1_cAA.tif,clMcf7_exp20240515_h6_b26_ic1_cBF.tif,clMcf7_exp20240515_h6_b26_ic1_cDA.tif,clMcf7_exp20240515_h6_b26_ic1_cDD.tif,clMcf7_exp20240515_h6_b26_ic1_cED.tif,clMcf7_exp20240515_h6_b26_ic1_cMB.tif,172,26,6,1,20240515
clMcf7_exp20240515_h6_b27_ic1_cAA.tif,clMcf7_exp20240515_h6_b27_ic1_cBF.tif,clMcf7_exp20240515_h6_b27_ic1_cDA.tif,clMcf7_exp20240515_h6_b27_ic1_cDD.tif,clMcf7_exp20240515_h6_b27_ic1_cED.tif,clMcf7_exp20240515_h6_b27_ic1_cMB.tif,173,27,6,1,20240515
clMcf7_exp20240515_h6_b28_ic1_cAA.tif,clMcf7_exp20240515_h6_b28_ic1_cBF.tif,clMcf7_exp20240515_h6_b28_ic1_cDA.tif,clMcf7_exp20240515_h6_b28_ic1_cDD.tif,clMcf7_exp20240515_h6_b28_ic1_cED.tif,clMcf7_exp20240515_h6_b28_ic1_cMB.tif,174,28,6,1,20240515
clMcf7_exp20240515_h6_b29_ic1_cAA.tif,clMcf7_exp20240515_h6_b29_ic1_cBF.tif,clMcf7_exp20240515_h6_b29_ic1_cDA.tif,clMcf7_exp20240515_h6_b29_ic1_cDD.tif,clMcf7_exp20240515_h6_b29_ic1_cED.tif,clMcf7_exp20240515_h6_b29_ic1_cMB.tif,175,29,6,1,20240515
clMcf7_exp20240515_h6_b2_ic1_cAA.tif,clMcf7_exp20240515_h6_b2_ic1_cBF.tif,clMcf7_exp20240515_h6_b2_ic1_cDA.tif,clMcf7_exp20240515_h6_b2_ic1_cDD.tif,clMcf7_exp20240515_h6_b2_ic1_cED.tif,clMcf7_exp20240515_h6_b2_ic1_cMB.tif,176,2,6,1,20240515
clMcf7_exp20240515_h6_b3_ic1_cAA.tif,clMcf7_exp20240515_h6_b3_ic1_cBF.tif,clMcf7_exp20240515_h6_b3_ic1_cDA.tif,clMcf7_exp20240515_h6_b3_ic1_cDD.tif,clMcf7_exp20240515_h6_b3_ic1_cED.tif,clMcf7_exp20240515_h6_b3_ic1_cMB.tif,177,3,6,1,20240515
clMcf7_exp20240515_h6_b4_ic1_cAA.tif,clMcf7_exp20240515_h6_b4_ic1_cBF.tif,clMcf7_exp20240515_h6_b4_ic1_cDA.tif,clMcf7_exp20240515_h6_b4_ic1_cDD.tif,clMcf7_exp20240515_h6_b4_ic1_cED.tif,clMcf7_exp20240515_h6_b4_ic1_cMB.tif,178,4,6,1,20240515
clMcf7_exp20240515_h6_b5_ic1_cAA.tif,clMcf7_exp20240515_h6_b5_ic1_cBF.tif,clMcf7_exp20240515_h6_b5_ic1_cDA.tif,clMcf7_exp20240515_h6_b5_ic1_cDD.tif,clMcf7_exp20240515_h6_b5_ic1_cED.tif,clMcf7_exp20240515_h6_b5_ic1_cMB.tif,179,5,6,1,20240515
clMcf7_exp20240515_h6_b6_ic1_cAA.tif,clMcf7_exp20240515_h6_b6_ic1_cBF.tif,clMcf7_exp20240515_h6_b6_ic1_cDA.tif,clMcf7_exp20240515_h6_b6_ic1_cDD.tif,clMcf7_exp20240515_h6_b6_ic1_cED.tif,clMcf7_exp20240515_h6_b6_ic1_cMB.tif,180,6,6,1,20240515
clMcf7_exp20240515_h6_b7_ic1_cAA.tif,clMcf7_exp20240515_h6_b7_ic1_cBF.tif,clMcf7_exp20240515_h6_b7_ic1_cDA.tif,clMcf7_exp20240515_h6_b7_ic1_cDD.tif,clMcf7_exp20240515_h6_b7_ic1_cED.tif,clMcf7_exp20240515_h6_b7_ic1_cMB.tif,181,7,6,1,20240515
clMcf7_exp20240515_h6_b8_ic1_cAA.tif,clMcf7_exp20240515_h6_b8_ic1_cBF.tif,clMcf7_exp20240515_h6_b8_ic1_cDA.tif,clMcf7_exp20240515_h6_b8_ic1_cDD.tif,clMcf7_exp20240515_h6_b8_ic1_cED.tif,clMcf7_exp20240515_h6_b8_ic1_cMB.tif,182,8,6,1,20240515
clMcf7_exp20240515_h6_b9_ic1_cAA.tif,clMcf7_exp20240515_h6_b9_ic1_cBF.tif,clMcf7_exp20240515_h6_b9_ic1_cDA.tif,clMcf7_exp20240515_h6_b9_ic1_cDD.tif,clMcf7_exp20240515_h6_b9_ic1_cED.tif,clMcf7_exp20240515_h6_b9_ic1_cMB.tif,183,9,6,1,20240515
